Model,Pose,CvFold,F1,Precision,Recall,Support
SVC,urdhva hastasana,2,0.7,0.7,0.7,10.0
MLPClassifier,urdhva hastasana,2,0.7,0.7,0.7,10.0
KNeighborsClassifier,urdhva hastasana,0,0.7000000000000001,0.6363636363636364,0.7777777777777778,9.0
DecisionTreeClassifier,urdhva hastasana,4,0.7000000000000001,0.6363636363636364,0.7777777777777778,9.0
RandomForestClassifier,urdhva hastasana,2,0.7058823529411764,0.8571428571428571,0.6,10.0
RandomForestClassifier,urdhva hastasana,0,0.7058823529411765,0.75,0.6666666666666666,9.0
SVC,urdhva hastasana,3,0.7272727272727274,0.6153846153846154,0.8888888888888888,9.0
MLPClassifier,urdhva hastasana,3,0.7272727272727274,0.6153846153846154,0.8888888888888888,9.0
SVC,urdhva hastasana,0,0.7368421052631577,0.7,0.7777777777777778,9.0
MLPClassifier,urdhva hastasana,0,0.7368421052631577,0.7,0.7777777777777778,9.0
KNeighborsClassifier,urdhva hastasana,2,0.7368421052631577,0.7777777777777778,0.7,10.0
GaussianNB,urdhva hastasana,2,0.7368421052631577,0.7777777777777778,0.7,10.0
MLPClassifier,urdhva hastasana,4,0.7499999999999999,0.6,1.0,9.0
GaussianNB,urdhva hastasana,0,0.761904761904762,0.6666666666666666,0.8888888888888888,9.0
RandomForestClassifier,urdhva hastasana,3,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
RandomForestClassifier,urdhva hastasana,4,0.7999999999999999,0.7272727272727273,0.8888888888888888,9.0
GaussianNB,urdhva hastasana,1,0.8,0.6666666666666666,1.0,10.0
SVC,urdhva hastasana,1,0.8333333333333333,0.7142857142857143,1.0,10.0
DecisionTreeClassifier,urdhva hastasana,1,0.8333333333333333,0.7142857142857143,1.0,10.0
MLPClassifier,urdhva hastasana,1,0.8333333333333333,0.7142857142857143,1.0,10.0
KNeighborsClassifier,urdhva hastasana,3,0.8421052631578948,0.8,0.8888888888888888,9.0
RandomForestClassifier,urdhva hastasana,1,0.9090909090909091,0.8333333333333334,1.0,10.0
AdaBoostClassifier,urdhva mukha svanasana,0,0.0,0.0,0.0,13.0
AdaBoostClassifier,urdhva mukha svanasana,1,0.0,0.0,0.0,13.0
AdaBoostClassifier,urdhva mukha svanasana,2,0.0,0.0,0.0,12.0
AdaBoostClassifier,urdhva mukha svanasana,3,0.0,0.0,0.0,12.0
AdaBoostClassifier,urdhva mukha svanasana,4,0.0,0.0,0.0,13.0
QuadraticDiscriminantAnalysis,urdhva mukha svanasana,4,0.13333333333333336,0.5,0.07692307692307693,13.0
QuadraticDiscriminantAnalysis,urdhva mukha svanasana,3,0.375,0.75,0.25,12.0
DecisionTreeClassifier,urdhva mukha svanasana,1,0.41666666666666663,0.45454545454545453,0.38461538461538464,13.0
DecisionTreeClassifier,urdhva mukha svanasana,4,0.4666666666666667,0.4117647058823529,0.5384615384615384,13.0
DecisionTreeClassifier,urdhva mukha svanasana,0,0.48000000000000004,0.5,0.46153846153846156,13.0
SVC,urdhva mukha svanasana,1,0.48000000000000004,0.5,0.46153846153846156,13.0
GaussianNB,urdhva mukha svanasana,1,0.5625,0.47368421052631576,0.6923076923076923,13.0
MLPClassifier,urdhva mukha svanasana,0,0.5925925925925927,0.5714285714285714,0.6153846153846154,13.0
GaussianNB,urdhva mukha svanasana,3,0.6,0.5,0.75,12.0
DecisionTreeClassifier,urdhva mukha svanasana,2,0.6153846153846153,0.5714285714285714,0.6666666666666666,12.0
DecisionTreeClassifier,urdhva mukha svanasana,3,0.6363636363636365,0.7,0.5833333333333334,12.0
GaussianNB,urdhva mukha svanasana,4,0.6428571428571429,0.6,0.6923076923076923,13.0
RandomForestClassifier,urdhva mukha svanasana,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.0
GaussianNB,urdhva mukha svanasana,0,0.6666666666666667,0.55,0.8461538461538461,13.0
QuadraticDiscriminantAnalysis,urdhva mukha svanasana,0,0.6666666666666667,0.875,0.5384615384615384,13.0
MLPClassifier,urdhva mukha svanasana,4,0.6666666666666667,0.7272727272727273,0.6153846153846154,13.0
SVC,urdhva mukha svanasana,4,0.6956521739130435,0.8,0.6153846153846154,13.0
MLPClassifier,urdhva mukha svanasana,1,0.7272727272727274,0.6,0.9230769230769231,13.0
RandomForestClassifier,urdhva mukha svanasana,1,0.7499999999999999,0.631578947368421,0.9230769230769231,13.0
RandomForestClassifier,urdhva mukha svanasana,2,0.75,0.75,0.75,12.0
SVC,urdhva mukha svanasana,3,0.75,0.75,0.75,12.0
SVC,urdhva mukha svanasana,2,0.7586206896551724,0.6470588235294118,0.9166666666666666,12.0
MLPClassifier,urdhva mukha svanasana,2,0.7586206896551724,0.6470588235294118,0.9166666666666666,12.0
QuadraticDiscriminantAnalysis,urdhva mukha svanasana,2,0.761904761904762,0.8888888888888888,0.6666666666666666,12.0
GaussianNB,urdhva mukha svanasana,2,0.7692307692307692,0.7142857142857143,0.8333333333333334,12.0
MLPClassifier,urdhva mukha svanasana,3,0.7692307692307692,0.7142857142857143,0.8333333333333334,12.0
KNeighborsClassifier,urdhva mukha svanasana,0,0.7692307692307693,0.7692307692307693,0.7692307692307693,13.0
RandomForestClassifier,urdhva mukha svanasana,4,0.7826086956521738,0.9,0.6923076923076923,13.0
SVC,urdhva mukha svanasana,0,0.8,0.8333333333333334,0.7692307692307693,13.0
KNeighborsClassifier,urdhva mukha svanasana,2,0.8,0.7692307692307693,0.8333333333333334,12.0
KNeighborsClassifier,urdhva mukha svanasana,4,0.8,0.8333333333333334,0.7692307692307693,13.0
KNeighborsClassifier,urdhva mukha svanasana,1,0.8000000000000002,0.7058823529411765,0.9230769230769231,13.0
QuadraticDiscriminantAnalysis,urdhva mukha svanasana,1,0.8148148148148148,0.7857142857142857,0.8461538461538461,13.0
KNeighborsClassifier,urdhva mukha svanasana,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.0
RandomForestClassifier,urdhva mukha svanasana,0,0.8461538461538461,0.8461538461538461,0.8461538461538461,13.0
AdaBoostClassifier,urdhva prasarita eka padasana,0,0.0,0.0,0.0,10.0
AdaBoostClassifier,urdhva prasarita eka padasana,4,0.08695652173913043,0.08333333333333333,0.09090909090909091,11.0
QuadraticDiscriminantAnalysis,urdhva prasarita eka padasana,2,0.28571428571428575,0.6666666666666666,0.18181818181818182,11.0
AdaBoostClassifier,urdhva prasarita eka padasana,1,0.3125,0.22727272727272727,0.5,10.0
AdaBoostClassifier,urdhva prasarita eka padasana,2,0.3333333333333333,0.24,0.5454545454545454,11.0
AdaBoostClassifier,urdhva prasarita eka padasana,3,0.35,0.2413793103448276,0.6363636363636364,11.0
DecisionTreeClassifier,urdhva prasarita eka padasana,2,0.47619047619047616,0.5,0.45454545454545453,11.0
QuadraticDiscriminantAnalysis,urdhva prasarita eka padasana,0,0.5555555555555556,0.625,0.5,10.0
MLPClassifier,urdhva prasarita eka padasana,3,0.5555555555555556,0.7142857142857143,0.45454545454545453,11.0
KNeighborsClassifier,urdhva prasarita eka padasana,3,0.5714285714285713,0.6,0.5454545454545454,11.0
SVC,urdhva prasarita eka padasana,3,0.6086956521739131,0.5833333333333334,0.6363636363636364,11.0
RandomForestClassifier,urdhva prasarita eka padasana,3,0.6153846153846153,0.5333333333333333,0.7272727272727273,11.0
DecisionTreeClassifier,urdhva prasarita eka padasana,0,0.625,0.8333333333333334,0.5,10.0
GaussianNB,urdhva prasarita eka padasana,2,0.6363636363636364,0.6363636363636364,0.6363636363636364,11.0
DecisionTreeClassifier,urdhva prasarita eka padasana,4,0.6363636363636364,0.6363636363636364,0.6363636363636364,11.0
MLPClassifier,urdhva prasarita eka padasana,2,0.6666666666666665,0.8571428571428571,0.5454545454545454,11.0
QuadraticDiscriminantAnalysis,urdhva prasarita eka padasana,3,0.6666666666666666,0.7,0.6363636363636364,11.0
GaussianNB,urdhva prasarita eka padasana,4,0.6666666666666666,0.5263157894736842,0.9090909090909091,11.0
QuadraticDiscriminantAnalysis,urdhva prasarita eka padasana,4,0.6896551724137931,0.5555555555555556,0.9090909090909091,11.0
RandomForestClassifier,urdhva prasarita eka padasana,0,0.7,0.7,0.7,10.0
DecisionTreeClassifier,urdhva prasarita eka padasana,3,0.7000000000000001,0.7777777777777778,0.6363636363636364,11.0
SVC,urdhva prasarita eka padasana,1,0.7272727272727272,0.6666666666666666,0.8,10.0
DecisionTreeClassifier,urdhva prasarita eka padasana,1,0.7272727272727272,0.6666666666666666,0.8,10.0
GaussianNB,urdhva prasarita eka padasana,0,0.7368421052631577,0.7777777777777778,0.7,10.0
MLPClassifier,urdhva prasarita eka padasana,1,0.761904761904762,0.7272727272727273,0.8,10.0
QuadraticDiscriminantAnalysis,urdhva prasarita eka padasana,1,0.761904761904762,0.7272727272727273,0.8,10.0
GaussianNB,urdhva prasarita eka padasana,3,0.761904761904762,0.8,0.7272727272727273,11.0
SVC,urdhva prasarita eka padasana,4,0.7692307692307692,0.6666666666666666,0.9090909090909091,11.0
MLPClassifier,urdhva prasarita eka padasana,4,0.7692307692307692,0.6666666666666666,0.9090909090909091,11.0
SVC,urdhva prasarita eka padasana,0,0.7777777777777777,0.875,0.7,10.0
RandomForestClassifier,urdhva prasarita eka padasana,2,0.7999999999999999,0.8888888888888888,0.7272727272727273,11.0
RandomForestClassifier,urdhva prasarita eka padasana,1,0.8,0.6666666666666666,1.0,10.0
KNeighborsClassifier,urdhva prasarita eka padasana,1,0.8000000000000002,0.8,0.8,10.0
MLPClassifier,urdhva prasarita eka padasana,0,0.8235294117647058,1.0,0.7,10.0
KNeighborsClassifier,urdhva prasarita eka padasana,2,0.8421052631578948,1.0,0.7272727272727273,11.0
SVC,urdhva prasarita eka padasana,2,0.8421052631578948,1.0,0.7272727272727273,11.0
GaussianNB,urdhva prasarita eka padasana,1,0.8571428571428572,0.8181818181818182,0.9,10.0
KNeighborsClassifier,urdhva prasarita eka padasana,4,0.8695652173913043,0.8333333333333334,0.9090909090909091,11.0
KNeighborsClassifier,urdhva prasarita eka padasana,0,0.888888888888889,1.0,0.8,10.0
RandomForestClassifier,urdhva prasarita eka padasana,4,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
AdaBoostClassifier,ustrasana,0,0.0,0.0,0.0,17.0
AdaBoostClassifier,ustrasana,1,0.0,0.0,0.0,18.0
AdaBoostClassifier,ustrasana,2,0.0,0.0,0.0,18.0
AdaBoostClassifier,ustrasana,3,0.0,0.0,0.0,17.0
AdaBoostClassifier,ustrasana,4,0.0,0.0,0.0,17.0
DecisionTreeClassifier,ustrasana,3,0.7096774193548386,0.7857142857142857,0.6470588235294118,17.0
DecisionTreeClassifier,ustrasana,2,0.7567567567567567,0.7368421052631579,0.7777777777777778,18.0
GaussianNB,ustrasana,3,0.787878787878788,0.8125,0.7647058823529411,17.0
MLPClassifier,ustrasana,3,0.7999999999999999,0.7777777777777778,0.8235294117647058,17.0
RandomForestClassifier,ustrasana,3,0.8235294117647058,0.8235294117647058,0.8235294117647058,17.0
RandomForestClassifier,ustrasana,4,0.8333333333333333,0.7894736842105263,0.8823529411764706,17.0
DecisionTreeClassifier,ustrasana,0,0.8484848484848485,0.875,0.8235294117647058,17.0
KNeighborsClassifier,ustrasana,3,0.8484848484848485,0.875,0.8235294117647058,17.0
SVC,ustrasana,3,0.8484848484848485,0.875,0.8235294117647058,17.0
DecisionTreeClassifier,ustrasana,1,0.8571428571428571,0.8823529411764706,0.8333333333333334,18.0
DecisionTreeClassifier,ustrasana,4,0.8571428571428571,0.8333333333333334,0.8823529411764706,17.0
GaussianNB,ustrasana,4,0.8571428571428571,0.8333333333333334,0.8823529411764706,17.0
GaussianNB,ustrasana,2,0.8717948717948718,0.8095238095238095,0.9444444444444444,18.0
QuadraticDiscriminantAnalysis,ustrasana,3,0.8749999999999999,0.9333333333333333,0.8235294117647058,17.0
QuadraticDiscriminantAnalysis,ustrasana,1,0.878048780487805,0.782608695652174,1.0,18.0
RandomForestClassifier,ustrasana,0,0.8823529411764706,0.8823529411764706,0.8823529411764706,17.0
QuadraticDiscriminantAnalysis,ustrasana,0,0.8823529411764706,0.8823529411764706,0.8823529411764706,17.0
GaussianNB,ustrasana,1,0.9,0.8181818181818182,1.0,18.0
SVC,ustrasana,0,0.9090909090909091,0.9375,0.8823529411764706,17.0
GaussianNB,ustrasana,0,0.9090909090909091,0.9375,0.8823529411764706,17.0
KNeighborsClassifier,ustrasana,2,0.9090909090909091,1.0,0.8333333333333334,18.0
KNeighborsClassifier,ustrasana,1,0.918918918918919,0.8947368421052632,0.9444444444444444,18.0
RandomForestClassifier,ustrasana,2,0.918918918918919,0.8947368421052632,0.9444444444444444,18.0
SVC,ustrasana,1,0.923076923076923,0.8571428571428571,1.0,18.0
MLPClassifier,ustrasana,1,0.923076923076923,0.8571428571428571,1.0,18.0
KNeighborsClassifier,ustrasana,0,0.9375,1.0,0.8823529411764706,17.0
MLPClassifier,ustrasana,0,0.9411764705882353,0.9411764705882353,0.9411764705882353,17.0
SVC,ustrasana,2,0.9411764705882353,1.0,0.8888888888888888,18.0
MLPClassifier,ustrasana,2,0.9411764705882353,1.0,0.8888888888888888,18.0
QuadraticDiscriminantAnalysis,ustrasana,2,0.9411764705882353,1.0,0.8888888888888888,18.0
RandomForestClassifier,ustrasana,1,0.9473684210526316,0.9,1.0,18.0
KNeighborsClassifier,ustrasana,4,0.9696969696969697,1.0,0.9411764705882353,17.0
SVC,ustrasana,4,0.9696969696969697,1.0,0.9411764705882353,17.0
MLPClassifier,ustrasana,4,0.9696969696969697,1.0,0.9411764705882353,17.0
QuadraticDiscriminantAnalysis,ustrasana,4,0.9696969696969697,1.0,0.9411764705882353,17.0
AdaBoostClassifier,utkatasana,0,0.0,0.0,0.0,14.0
AdaBoostClassifier,utkatasana,1,0.0,0.0,0.0,14.0
AdaBoostClassifier,utkatasana,2,0.0,0.0,0.0,15.0
AdaBoostClassifier,utkatasana,3,0.0,0.0,0.0,15.0
AdaBoostClassifier,utkatasana,4,0.0,0.0,0.0,15.0
DecisionTreeClassifier,utkatasana,2,0.30769230769230765,0.36363636363636365,0.26666666666666666,15.0
DecisionTreeClassifier,utkatasana,0,0.39999999999999997,0.375,0.42857142857142855,14.0
GaussianNB,utkatasana,1,0.5,0.8333333333333334,0.35714285714285715,14.0
DecisionTreeClassifier,utkatasana,3,0.5806451612903225,0.5625,0.6,15.0
QuadraticDiscriminantAnalysis,utkatasana,1,0.6000000000000001,0.5625,0.6428571428571429,14.0
DecisionTreeClassifier,utkatasana,4,0.606060606060606,0.5555555555555556,0.6666666666666666,15.0
GaussianNB,utkatasana,0,0.6086956521739131,0.7777777777777778,0.5,14.0
RandomForestClassifier,utkatasana,0,0.6153846153846153,0.6666666666666666,0.5714285714285714,14.0
GaussianNB,utkatasana,2,0.64,0.8,0.5333333333333333,15.0
GaussianNB,utkatasana,3,0.64,0.8,0.5333333333333333,15.0
KNeighborsClassifier,utkatasana,3,0.6666666666666665,0.75,0.6,15.0
GaussianNB,utkatasana,4,0.6666666666666665,0.75,0.6,15.0
SVC,utkatasana,0,0.6666666666666666,0.625,0.7142857142857143,14.0
MLPClassifier,utkatasana,0,0.6666666666666666,0.625,0.7142857142857143,14.0
QuadraticDiscriminantAnalysis,utkatasana,0,0.6666666666666666,0.6923076923076923,0.6428571428571429,14.0
SVC,utkatasana,2,0.6857142857142857,0.6,0.8,15.0
MLPClassifier,utkatasana,2,0.7096774193548386,0.6875,0.7333333333333333,15.0
DecisionTreeClassifier,utkatasana,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,14.0
RandomForestClassifier,utkatasana,2,0.7222222222222222,0.6190476190476191,0.8666666666666667,15.0
RandomForestClassifier,utkatasana,3,0.7333333333333333,0.7333333333333333,0.7333333333333333,15.0
MLPClassifier,utkatasana,1,0.7333333333333334,0.6875,0.7857142857142857,14.0
KNeighborsClassifier,utkatasana,1,0.742857142857143,0.6190476190476191,0.9285714285714286,14.0
RandomForestClassifier,utkatasana,4,0.7500000000000001,0.7058823529411765,0.8,15.0
KNeighborsClassifier,utkatasana,0,0.7586206896551724,0.7333333333333333,0.7857142857142857,14.0
KNeighborsClassifier,utkatasana,4,0.7647058823529413,0.6842105263157895,0.8666666666666667,15.0
SVC,utkatasana,4,0.7647058823529413,0.6842105263157895,0.8666666666666667,15.0
SVC,utkatasana,3,0.7741935483870969,0.75,0.8,15.0
MLPClassifier,utkatasana,4,0.7878787878787877,0.7222222222222222,0.8666666666666667,15.0
KNeighborsClassifier,utkatasana,2,0.8,0.7,0.9333333333333333,15.0
MLPClassifier,utkatasana,3,0.8000000000000002,0.8,0.8,15.0
QuadraticDiscriminantAnalysis,utkatasana,4,0.8125,0.7647058823529411,0.8666666666666667,15.0
QuadraticDiscriminantAnalysis,utkatasana,3,0.8148148148148148,0.9166666666666666,0.7333333333333333,15.0
QuadraticDiscriminantAnalysis,utkatasana,2,0.8387096774193549,0.8125,0.8666666666666667,15.0
RandomForestClassifier,utkatasana,1,0.8666666666666666,0.8125,0.9285714285714286,14.0
SVC,utkatasana,1,0.896551724137931,0.8666666666666667,0.9285714285714286,14.0
AdaBoostClassifier,uttana shishosana,0,0.0,0.0,0.0,10.0
AdaBoostClassifier,uttana shishosana,1,0.0,0.0,0.0,10.0
AdaBoostClassifier,uttana shishosana,2,0.0,0.0,0.0,10.0
AdaBoostClassifier,uttana shishosana,3,0.0,0.0,0.0,10.0
AdaBoostClassifier,uttana shishosana,4,0.0,0.0,0.0,10.0
QuadraticDiscriminantAnalysis,uttana shishosana,3,0.33333333333333337,1.0,0.2,10.0
QuadraticDiscriminantAnalysis,uttana shishosana,2,0.5714285714285715,1.0,0.4,10.0
DecisionTreeClassifier,uttana shishosana,2,0.6666666666666666,0.6363636363636364,0.7,10.0
GaussianNB,uttana shishosana,1,0.6956521739130435,0.6153846153846154,0.8,10.0
DecisionTreeClassifier,uttana shishosana,0,0.7,0.7,0.7,10.0
DecisionTreeClassifier,uttana shishosana,3,0.7368421052631577,0.7777777777777778,0.7,10.0
GaussianNB,uttana shishosana,3,0.7368421052631577,0.7777777777777778,0.7,10.0
QuadraticDiscriminantAnalysis,uttana shishosana,0,0.7499999999999999,1.0,0.6,10.0
DecisionTreeClassifier,uttana shishosana,1,0.7826086956521738,0.6923076923076923,0.9,10.0
DecisionTreeClassifier,uttana shishosana,4,0.7826086956521738,0.6923076923076923,0.9,10.0
RandomForestClassifier,uttana shishosana,3,0.8181818181818182,0.75,0.9,10.0
GaussianNB,uttana shishosana,4,0.8181818181818182,0.75,0.9,10.0
GaussianNB,uttana shishosana,2,0.8235294117647058,1.0,0.7,10.0
QuadraticDiscriminantAnalysis,uttana shishosana,1,0.8421052631578948,0.8888888888888888,0.8,10.0
RandomForestClassifier,uttana shishosana,2,0.8421052631578948,0.8888888888888888,0.8,10.0
KNeighborsClassifier,uttana shishosana,3,0.8421052631578948,0.8888888888888888,0.8,10.0
GaussianNB,uttana shishosana,0,0.8571428571428572,0.8181818181818182,0.9,10.0
KNeighborsClassifier,uttana shishosana,4,0.8571428571428572,0.8181818181818182,0.9,10.0
RandomForestClassifier,uttana shishosana,4,0.8571428571428572,0.8181818181818182,0.9,10.0
SVC,uttana shishosana,0,0.9,0.9,0.9,10.0
RandomForestClassifier,uttana shishosana,0,0.9,0.9,0.9,10.0
MLPClassifier,uttana shishosana,0,0.9,0.9,0.9,10.0
KNeighborsClassifier,uttana shishosana,1,0.9,0.9,0.9,10.0
SVC,uttana shishosana,1,0.9,0.9,0.9,10.0
MLPClassifier,uttana shishosana,1,0.9,0.9,0.9,10.0
SVC,uttana shishosana,3,0.9,0.9,0.9,10.0
SVC,uttana shishosana,4,0.9,0.9,0.9,10.0
KNeighborsClassifier,uttana shishosana,0,0.9473684210526316,1.0,0.9,10.0
KNeighborsClassifier,uttana shishosana,2,0.9473684210526316,1.0,0.9,10.0
SVC,uttana shishosana,2,0.9473684210526316,1.0,0.9,10.0
MLPClassifier,uttana shishosana,2,0.9473684210526316,1.0,0.9,10.0
MLPClassifier,uttana shishosana,3,0.9473684210526316,1.0,0.9,10.0
QuadraticDiscriminantAnalysis,uttana shishosana,4,0.9473684210526316,1.0,0.9,10.0
RandomForestClassifier,uttana shishosana,1,0.9523809523809523,0.9090909090909091,1.0,10.0
MLPClassifier,uttana shishosana,4,0.9523809523809523,0.9090909090909091,1.0,10.0
AdaBoostClassifier,uttanasana,0,0.0,0.0,0.0,13.0
AdaBoostClassifier,uttanasana,1,0.0,0.0,0.0,13.0
AdaBoostClassifier,uttanasana,2,0.0,0.0,0.0,13.0
AdaBoostClassifier,uttanasana,3,0.0,0.0,0.0,12.0
AdaBoostClassifier,uttanasana,4,0.0,0.0,0.0,12.0
GaussianNB,uttanasana,0,0.3157894736842105,0.5,0.23076923076923078,13.0
DecisionTreeClassifier,uttanasana,0,0.33333333333333337,0.36363636363636365,0.3076923076923077,13.0
GaussianNB,uttanasana,1,0.3703703703703704,0.35714285714285715,0.38461538461538464,13.0
QuadraticDiscriminantAnalysis,uttanasana,0,0.4,0.5714285714285714,0.3076923076923077,13.0
GaussianNB,uttanasana,2,0.4,0.5714285714285714,0.3076923076923077,13.0
GaussianNB,uttanasana,3,0.4,0.5,0.3333333333333333,12.0
DecisionTreeClassifier,uttanasana,3,0.43478260869565216,0.45454545454545453,0.4166666666666667,12.0
GaussianNB,uttanasana,4,0.4444444444444444,0.6666666666666666,0.3333333333333333,12.0
RandomForestClassifier,uttanasana,1,0.5,0.42105263157894735,0.6153846153846154,13.0
MLPClassifier,uttanasana,1,0.5161290322580646,0.4444444444444444,0.6153846153846154,13.0
DecisionTreeClassifier,uttanasana,2,0.5185185185185186,0.5,0.5384615384615384,13.0
DecisionTreeClassifier,uttanasana,1,0.5333333333333333,0.47058823529411764,0.6153846153846154,13.0
KNeighborsClassifier,uttanasana,1,0.5517241379310345,0.5,0.6153846153846154,13.0
SVC,uttanasana,1,0.5517241379310345,0.5,0.6153846153846154,13.0
QuadraticDiscriminantAnalysis,uttanasana,1,0.5517241379310345,0.5,0.6153846153846154,13.0
QuadraticDiscriminantAnalysis,uttanasana,3,0.5517241379310345,0.47058823529411764,0.6666666666666666,12.0
